Date,EFX,NTAP,LH,DRI,TSCO,RHI,ADM,RSG,F,EBAY,FDX,ECL,EMR,HSIC,VTR,ALK,LEG,ROST,ITW,ILMN,CB,DLTR,SO,APD,PRU,CNP,NOXL,ESS,CPRT,LMT,MLM,BWA,EMN,EIX,GILD,MMM,TXT
2001-12-31,19.936115264892575,17.35881233215332,40.077781677246094,12.802300453186035,1.8361740112304688,19.21194648742676,9.026527404785156,8.712726593017578,8.661975860595703,6.635913848876953,44.30837631225586,15.838500022888184,15.706439018249512,7.260784149169922,4.654596328735352,6.542126655578613,10.652742385864258,3.29902458190918,21.45978736877441,5.880000114440918,25.699443817138672,10.303333282470703,9.630536079406738,26.619327545166016,18.51911163330078,8.520220756530762,0.1400559991598129,23.42525863647461,3.030833005905152,26.94842338562012,35.31529235839844,5.248593330383301,10.341212272644045,8.12597370147705,3.1975910663604736,33.92790222167969,16.935882568359375
2002-01-31,20.786392211914062,14.247400283813477,40.35042190551758,14.8998441696167,2.005890369415283,18.86656951904297,8.768624305725098,7.591458797454834,8.488651275634766,5.854284763336182,45.73466491699219,16.837995529174805,15.937507629394531,8.998039245605469,4.909587860107422,6.892838954925537,11.222429275512695,3.736083269119263,22.61960792541504,4.224999904632568,24.867319107055664,11.00333309173584,9.494479179382324,26.24480628967285,17.32504653930664,8.05758285522461,0.1400559991598129,21.969776153564453,2.825000047683716,30.58620262145996,30.89710235595703,5.580420017242432,10.64334201812744,8.314321517944336,3.1829943656921387,31.85854148864746,18.72097587585449
2002-02-28,24.78377914428711,12.691696166992188,40.39007568359375,15.290428161621094,2.333470582962036,18.71547508239746,8.744595527648926,7.831419944763184,8.25562858581543,5.162918567657471,49.41565704345703,18.42775154113769,15.948657035827637,8.433333396911621,5.239214897155762,6.980515956878662,11.880119323730469,3.713263750076294,23.31041145324707,3.430000066757202,28.099756240844727,10.68000030517578,9.783353805541992,27.521583557128903,17.057214736938477,6.792553901672363,0.1400559991598129,22.47231674194336,2.1737499237060547,32.6356315612793,31.746620178222656,6.058887004852295,11.661027908325195,8.50267219543457,3.428213834762573,34.03265380859375,19.41539764404297
2002-03-31,22.569772720336918,13.85053539276123,49.173973083496094,14.444427490234377,2.9713902473449707,18.895353317260746,8.378395080566406,8.638555526733398,8.877017974853516,5.267070293426514,44.12903594970703,17.329029083251953,14.785531997680664,9.33137321472168,5.573631763458252,6.886093616485596,12.23774528503418,4.181797504425049,22.91780662536621,4.199999809265137,27.96018409729004,12.713333129882812,10.919610977172852,27.37430000305176,17.91091537475586,8.28822135925293,0.1400559991598129,25.012155532836918,1.923750042915344,36.39037704467773,29.62511444091797,6.308695793151856,11.800997734069824,9.767312049865724,3.028272867202759,36.30379486083984,20.22086334228516
2002-04-30,22.84187126159668,10.326387405395508,48.62869644165039,13.646190643310549,3.010183334350586,17.758464813232422,9.220584869384766,9.170828819274902,9.85405445098877,5.476364612579346,46.0762939453125,18.816858291625977,16.125999450683594,9.721569061279297,5.529904365539551,6.261107444763184,12.24704647064209,4.3414082527160645,22.57768821716309,3.200000047683716,22.235803604125977,13.423333168029783,10.5248384475708,28.57069206237793,19.24448013305664,5.675875663757324,0.1400559991598129,25.084306716918945,2.0537500381469727,35.9617919921875,30.521154403686523,6.502562999725342,12.376330375671388,10.041763305664062,3.4700570106506348,36.37462615966797,19.291643142700195
2002-05-31,17.526153564453125,6.714930534362793,34.00538635253906,12.609009742736816,3.2208468914031982,14.354998588562012,7.414487361907959,7.678717136383057,7.577748775482178,5.662844181060791,43.55308151245117,18.18838882446289,14.20258903503418,8.423528671264648,5.466825485229492,5.28316068649292,10.514476776123049,3.882311820983887,21.04400634765625,2.2249999046325684,20.45393180847168,10.399999618530272,11.218695640563965,25.317169189453125,18.407506942749023,3.356809139251709,0.1400559991598129,24.87723922729492,1.662500023841858,37.15570831298828,29.24688720703125,5.434745788574219,11.97536849975586,7.049685478210449,2.9650204181671143,36.49062347412109,16.31471061706543
2002-06-30,17.98906898498535,5.818017959594727,33.48985290527344,13.162898063659668,3.4245073795318604,11.419236183166504,7.967605590820312,8.202266693115234,5.513136863708496,5.238305568695068,42.84595489501953,16.56852149963379,12.350930213928224,10.34313678741455,5.7419939041137695,3.979231834411621,9.304117202758787,3.6789939403533936,18.673688888549805,1.7200000286102295,19.232688903808597,7.346666812896728,11.354012489318848,24.153308868408203,15.935697555541992,3.389471530914306,0.1400559991598129,24.49425506591797,1.3562500476837158,37.54689025878906,24.951196670532227,5.025722503662109,10.414583206176758,5.3814377784729,3.2627880573272705,32.045379638671875,14.24144172668457
2002-07-31,19.49505424499512,7.119730949401856,23.893001556396484,10.325298309326172,4.093676090240479,12.01646327972412,8.674565315246582,8.978864669799805,4.816987037658691,6.272871971130371,45.51579284667969,19.15723419189453,13.542733192443848,9.837254524230955,4.881337642669678,4.865004062652588,9.802462577819824,4.320031642913818,19.656513214111328,2.039999961853028,19.973169326782227,8.763333320617676,11.850011825561523,25.41241836547852,16.292800903320312,2.8438286781311035,0.0700279995799064,23.51329231262207,1.3337500095367432,33.61627578735352,21.3276424407959,4.569387435913086,9.915271759033203,5.40834379196167,3.38053297996521,36.990455627441406,17.12314796447754
2002-08-31,19.163366317749023,7.937267303466797,23.04038619995117,11.124990463256836,4.051649570465088,11.591931343078612,7.932157039642334,9.15338134765625,5.295271396636963,6.727169990539551,46.44121551513672,19.71381187438965,14.406271934509276,8.823529243469238,5.003666877746582,4.867251396179199,10.610757827758787,4.380489826202393,20.83382797241211,1.684999942779541,19.168500900268555,8.1899995803833,11.3273344039917,24.700942993164062,17.95290184020996,3.4990251064300537,0.0700279995799064,25.57348251342773,1.4800000190734863,33.60101318359375,23.60304450988769,5.12201452255249,10.153403282165527,6.377003192901611,3.308522939682007,36.104618072509766,18.095102310180664
2002-09-30,17.73067283630371,8.580188751220703,26.520238876342773,11.805007934570312,3.9772965908050537,10.908361434936523,7.708268165588379,8.935235977172852,5.241863250732422,7.455236434936523,45.05363082885742,19.63415908813477,13.295695304870604,7.947059154510498,4.959968566894531,4.44459867477417,9.551578521728516,4.031206607818604,19.536134719848636,1.5,19.24036979675293,7.320000171661377,11.3740816116333,23.949806213378903,17.96986961364746,3.0447652339935303,0.0700279995799064,25.387378692626957,1.284999966621399,29.702720642089844,22.47909545898437,5.458297252655029,9.452027320861816,6.635313034057617,3.3961024284362797,36.47063827514648,16.23044776916504
2002-10-31,15.89990520477295,8.429380416870117,27.531478881835938,9.688807487487791,3.5635132789611816,9.63475513458252,7.00739860534668,8.320068359375,4.78729772567749,7.778599739074707,44.02577209472656,19.53459358215332,13.450722694396973,7.843136787414551,5.362998008728027,4.0803985595703125,9.012523651123049,3.5410993099212646,19.13460922241211,1.2050000429153442,18.103574752807617,6.883333206176758,11.390233039855955,22.395530700683597,16.985679626464844,2.0313003063201904,0.0700279995799064,25.62376976013184,0.9762499928474426,26.66544342041016,21.34546661376953,5.3227314949035645,8.888716697692871,6.651457786560059,3.308522939682007,36.90312576293945,15.207636833190918
2002-11-30,16.57138442993164,8.881805419921875,29.39533233642578,9.710566520690918,3.5581259727478027,9.577197074890137,6.943114280700684,8.656005859375,4.326982021331787,8.462031364440918,47.21515274047852,19.70498275756836,12.959222793579102,8.84313678741455,5.184233665466309,3.520608425140381,8.70798397064209,3.73776912689209,18.75005149841309,1.1299999952316284,19.023408889770508,6.633333206176758,11.483101844787598,24.05961799621582,16.54450035095215,3.128596782684326,0.0700279995799064,26.66597366333008,0.959999978542328,27.73273658752441,21.36868095397949,4.876285076141357,8.1255521774292,7.36719274520874,4.086027145385742,38.27480316162109,11.675238609313965
2002-12-31,19.224136352539062,10.524820327758787,29.20696258544922,9.546399116516112,4.56026029586792,11.714261054992676,7.123117446899414,9.362799644470217,5.984572887420654,9.215887069702148,51.339088439941406,20.40800094604492,14.488030433654783,8.454901695251465,5.809916496276856,4.008458137512207,9.83697509765625,3.922017812728882,20.629892349243164,0.9950000047683716,21.737279891967773,8.479999542236328,11.74554443359375,25.01201057434082,18.082992553710938,3.5058038234710693,0.0700279995799064,28.054141998291016,1.0499999523162842,29.190826416015625,22.88562393188477,5.99869441986084,8.557197570800781,7.851515769958496,4.4898600578308105,37.10034942626953,12.538338661193848
2003-01-31,21.571882247924805,12.76313018798828,29.891036987304688,10.34783935546875,5.103356838226318,13.628257751464844,8.31971263885498,9.89070987701416,6.385481357574463,10.31591796875,53.22479248046875,20.50739288330078,14.719005584716797,10.296077728271484,6.898285865783691,4.822289943695068,9.822269439697266,4.452961444854736,21.30659866333008,1.4049999713897705,22.653982162475582,10.59000015258789,12.731016159057615,24.29265022277832,19.03324317932129,3.660961627960205,0.0700279995799064,29.617162704467773,1.1974999904632568,27.815282821655277,26.152761459350582,6.584555149078369,8.996607780456543,8.841702461242676,5.405543804168701,38.167625427246094,16.740192413330078
2003-02-28,19.32343292236328,12.683756828308104,31.49712181091309,10.200637817382812,5.969719886779785,15.621414184570312,8.49425220489502,10.558238983154297,6.486045837402344,10.6432523727417,55.249794006347656,19.79444122314453,15.467920303344728,11.458824157714844,7.535749435424805,5.498982906341553,10.608051300048828,4.71002197265625,22.53614044189453,1.5299999713897705,21.79511833190918,12.243332862854004,11.763165473937988,27.14237594604492,20.124900817871094,3.625025749206543,0.0700279995799064,31.35020637512207,1.1725000143051147,30.604415893554688,29.802173614501957,6.845389366149902,10.311863899230955,8.830937385559082,6.63942813873291,41.487831115722656,18.62786674499512
2003-03-31,18.493274688720703,16.295215606689453,28.453489303588867,10.358746528625488,7.070993423461914,14.03119659423828,8.512385368347168,9.9036865234375,6.315973281860352,10.641267776489258,55.32560729980469,20.28374671936035,15.27990436553955,11.11960792541504,7.920522689819336,6.2543625831604,10.429397583007812,4.814050674438477,21.514877319335938,2.674999952316284,21.98183250427246,11.18333339691162,12.13954734802246,26.4714469909668,21.1317081451416,4.168951034545898,0.0700279995799064,32.84769058227539,1.3574999570846558,27.04806900024414,28.49744415283203,6.956111431121826,9.636031150817873,10.278545379638672,5.453225135803223,41.065879821777344,17.05093765258789
2003-04-30,20.295265197753903,19.597118377685547,35.14551544189453,11.445977210998535,9.06018352508545,16.988550186157227,9.317527770996094,10.170524597167969,7.1713690757751465,11.09556484222412,65.05460357666016,21.6011905670166,16.46978759765625,12.166666984558104,8.651505470275879,6.472432613372803,10.072591781616213,5.199047088623047,23.881977081298828,3.025000095367432,23.922197341918945,12.763333320617676,12.469568252563477,26.653398513793945,21.85570335388184,4.459914207458496,0.0700279995799064,31.365331649780277,1.558750033378601,27.171140670776367,32.03129577636719,8.17812728881836,9.336877822875977,10.606815338134766,5.308233737945557,46.89252471923828,21.476816177368164
2003-05-31,20.3621883392334,16.223779678344727,36.63262939453125,11.49514865875244,8.402865409851074,16.79426383972168,9.92406177520752,11.237693786621094,9.459352493286133,12.817529678344728,58.01029586791992,22.051738739013672,18.91817283630371,13.250980377197266,10.30066204071045,6.135210514068604,10.499222755432127,5.497496604919434,27.324262619018555,3.525000095367432,27.651668548583984,10.023332595825195,12.657865524291992,31.14355087280273,23.948421478271484,4.450586795806885,0.0700279995799064,34.041683197021484,2.075000047683716,30.270212173461918,36.880218505859375,8.741216659545898,11.502975463867188,11.80149745941162,5.671198844909668,50.77198028564453,24.813220977783203
2003-06-30,21.47515296936035,17.08894157409668,38.912872314453125,13.543949127197266,8.344674110412598,16.995746612548828,11.049108505249023,11.895923614501951,8.073357582092285,13.74398136138916,64.64959716796875,23.05276679992676,17.616565704345703,13.97843074798584,13.028325080871582,5.543945789337158,11.576963424682615,6.372573375701904,25.8807373046875,3.75,28.60786437988281,10.286666870117188,12.911425590515137,29.68279266357422,25.674184799194336,5.300833702087402,0.0700279995799064,35.14981842041016,2.716249942779541,27.00449562072754,36.3831672668457,8.73923110961914,12.558229446411133,13.304288864135742,5.395813465118408,49.10522079467773,23.250015258789062
2003-07-31,20.38559913635254,14.771258354187012,39.3986701965332,12.400897026062012,8.394245147705078,19.62210464477539,11.50102710723877,12.664958953857422,9.195669174194336,15.87660312652588,61.85406875610352,24.07896041870117,17.704769134521484,13.817646980285645,10.472914695739746,4.975163459777832,11.034984588623049,6.335123062133789,28.1607666015625,3.755000114440918,29.399168014526367,8.993332862854004,12.323057174682615,29.499202728271484,25.192577362060547,5.004021644592285,0.1400559991598129,32.70811462402344,2.368750095367432,28.223360061645508,34.089508056640625,8.466217041015625,12.525860786437988,12.81680965423584,5.9300408363342285,51.87026977539063,24.13802528381348
2003-08-31,20.61048126220703,17.08894157409668,39.359004974365234,11.24617862701416,9.012771606445312,21.469276428222656,11.039091110229492,12.74472713470459,9.36928653717041,18.24131965637207,70.33145904541016,25.67965316772461,18.81348991394043,12.38039207458496,11.224797248840332,5.366342067718506,13.117928504943848,5.5768141746521,31.401647567749023,3.164999961853028,28.493148803710938,9.143333435058594,12.49016571044922,31.237712860107425,26.643129348754883,5.384477615356445,0.1400559991598129,37.10267639160156,3.337500095367432,30.95527648925781,35.0865592956543,9.044818878173828,13.733236312866213,14.115784645080566,6.519735336303711,54.22237777709961,26.110246658325195
2003-09-30,20.34333229064941,15.930097579956056,41.2327766418457,11.497920036315918,7.504173755645752,17.708093643188477,10.555789947509766,12.308745384216309,8.50447940826416,17.16806983947754,70.5897216796875,24.237712860107425,18.549781799316406,12.21176528930664,13.147666931152344,5.292152404785156,13.20633029937744,4.4165802001953125,29.895252227783203,2.875,25.97945785522461,7.836667060852051,13.164088249206545,31.195993423461918,26.476863861083984,5.1685075759887695,0.1400559991598129,40.03400802612305,2.7149999141693115,32.09794998168945,35.7657356262207,9.271045684814451,13.822357177734377,14.838960647583008,6.727005481719971,49.84206008911133,27.931591033935547
2003-10-31,21.977466583251957,18.2954044342041,43.344482421875,12.762084007263184,6.775739192962647,18.626022338867188,11.22337245941162,13.160243034362791,8.468313217163086,18.239337921142575,73.83665466308594,25.535320281982425,18.442506790161133,12.217646598815918,12.61366844177246,5.570923805236816,13.87486457824707,4.89478063583374,30.605499267578125,2.9549999237060547,27.145606994628903,8.983332633972168,13.003605842590332,32.56079864501953,26.969934463500977,4.894492149353027,0.1400559991598129,39.43830490112305,2.3662500381469727,33.29164123535156,35.98833084106445,8.97057819366455,14.260594367980955,14.745701789855955,7.274858474731445,48.39567947387695,28.4186954498291
2003-11-30,23.05361557006836,23.938804626464844,47.53814697265625,14.942704200744627,6.83608341217041,19.5789852142334,14.063902854919434,13.925270080566406,8.612211227416992,22.27842140197754,81.88470458984375,28.41049575805664,20.033998489379883,12.780391693115234,13.18789768218994,7.020982265472412,14.738959312438965,5.617305755615234,30.95371437072754,3.799999952316284,27.389537811279297,9.276666641235352,14.38364315032959,34.27924728393555,28.43178367614746,5.320160865783691,0.0700279995799064,44.202735900878906,2.700000047683716,36.46474075317383,40.10759735107422,10.401101112365724,16.308963775634766,17.74378776550293,6.70657205581665,48.378700256347656,32.1108512878418
2003-12-31,23.454252243041992,26.36760711669922,49.39208984375,15.205810546875,8.01925277709961,21.317401885986328,14.800260543823242,14.885039329528809,8.89158821105957,23.07988739013672,84.92607879638672,28.604951858520508,21.017406463623047,13.654902458190918,13.497292518615724,7.529065608978271,14.108853340148926,6.0382819175720215,30.536108016967773,4.739999771118164,29.112058639526367,9.59000015258789,14.703865051269531,34.8828239440918,31.92259407043457,5.38690185546875,0.0700279995799064,46.438568115234375,3.289999961853028,33.294166564941406,42.829345703125,11.255044937133787,17.455331802368164,17.956151962280273,6.809720993041992,49.88619613647461,32.792266845703125
2004-01-31,23.62118530273437,25.272266387939453,47.43900680541992,16.203453063964844,7.715378761291504,21.976551055908203,16.0540714263916,14.632078170776367,8.059708595275879,16.1682186126709,82.47721862792969,27.39985656738281,20.1599178314209,13.345097541809082,12.606005668640137,6.6972479820251465,14.143587112426758,5.985996723175049,28.658069610595703,4.84499979019165,29.55467987060547,9.076666831970217,14.813532829284668,35.448463439941406,31.312721252441406,5.363063335418701,0.4901959896087646,39.87178039550781,2.872499942779541,34.64870834350586,43.11668395996094,11.184806823730469,16.37287139892578,18.20282745361328,6.441889762878418,51.278167724609375,31.98356819152832
2004-02-29,25.39018440246582,23.81974601745605,47.478660583496094,14.6905517578125,9.178711891174316,21.183015823364254,16.043169021606445,14.072895050048828,7.741482734680176,16.99746322631836,84.31387329101562,25.82019424438477,20.00493812561035,14.184313774108888,12.714335441589355,6.375762939453125,13.73168659210205,5.867130756378174,29.57073211669922,4.135000228881836,30.276535034179688,8.983332633972168,14.23989963531494,37.680912017822266,33.10748291015625,5.759101867675781,0.4201680123806,39.94381713867188,2.9124999046325684,35.64421081542969,46.19974899291992,10.98898696899414,17.45835304260254,18.20843505859375,6.724087715148926,51.27907943725586,34.36967468261719
2004-03-31,25.64082145690918,21.95448875427246,47.78600311279297,16.8173828125,9.407160758972168,19.578125,16.362695693969727,14.912354469299316,6.933674335479736,14.783506393432615,81.0677261352539,26.984249114990234,19.58563804626465,14.054902076721191,12.458836555480955,6.618563175201416,14.406505584716797,6.106009483337402,29.589542388916016,4.039999961853027,28.24458312988281,9.576666831970217,14.111331939697266,38.280548095703125,33.3398323059082,5.830345153808594,0.2100840061903,38.74273300170898,2.944999933242798,36.75170516967773,44.79004669189453,10.141118049621582,17.969221115112305,19.607013702392575,6.9673614501953125,52.34814453125,33.3032112121582
2004-04-30,29.01551628112793,22.827585220336918,48.03385543823242,17.827051162719727,9.573101043701172,18.16091728210449,13.27174472808838,15.803171157836914,6.172900199890137,15.077112197875977,77.1588363647461,26.39640235900879,20.1760368347168,15.86274528503418,14.245804786682127,6.636549472808838,13.289100646972656,5.9069437980651855,27.904003143310547,5.25,29.57914352416992,8.266667366027832,15.222955703735352,36.42970657348633,36.77254486083984,5.9418158531188965,0.2801119983196258,44.85410690307617,3.098750114440918,39.20702362060547,49.057865142822266,11.171222686767578,17.9022159576416,20.75339126586914,7.940457344055176,47.08238220214844,34.49484634399414
2004-05-31,29.86867332458496,22.438661575317383,49.47140121459961,18.10147857666016,10.581703186035156,18.182764053344727,14.294702529907228,16.093326568603516,6.333717346191406,13.09725284576416,69.96424102783203,26.49224090576172,19.01045799255371,16.282352447509766,15.264878273010254,6.68825626373291,13.341596603393556,6.068250179290772,26.426610946655277,6.034999847412109,30.855758666992188,8.0,15.545798301696776,36.66593933105469,38.13750457763672,6.438314914703369,0.3151260018348694,47.02151870727539,2.977499961853028,39.19493865966797,55.54264831542969,11.215106010437012,16.92740821838379,23.043333053588867,8.561291694641113,44.41037368774414,34.00709915161133
2004-06-30,27.668516159057617,18.83514213562012,48.89638137817383,17.239768981933594,11.090314865112305,24.57691764831543,15.11239242553711,16.19165802001953,6.223814487457275,16.065059661865234,70.3355941772461,27.01620101928711,20.546422958374023,16.34902000427246,15.745067596435549,7.580774784088135,12.151989936828612,5.222370624542236,27.95223426818848,6.099999904632568,30.553050994873047,7.590000152587891,15.589225769042969,33.68643569946289,37.38822555541992,6.925696849822998,0.4201680123806,49.78981399536133,3.086250066757202,37.75647735595703,58.31686019897461,12.245460510253906,14.72362995147705,25.589191436767575,8.368618965148926,43.96165466308594,31.967121124267575
2004-07-31,29.259618759155277,18.84307861328125,48.29161834716797,16.668949127197266,9.838179588317873,25.970674514770508,16.555828094482422,15.835968017578123,6.15514612197876,16.346765518188477,75.32402038574219,26.210952758789062,21.92679023742676,16.71372413635254,16.464506149291992,6.533132553100586,10.206445693969728,4.984703063964844,27.41845321655273,6.40500020980835,32.54694366455078,7.216667175292969,16.205535888671875,33.72576904296875,39.24108123779297,7.282288551330566,0.3501400053501129,51.41489410400391,2.983750104904175,37.02853393554688,63.26801300048828,11.82652759552002,14.547001838684082,27.015329360961918,9.4896240234375,45.32715225219727,32.313133239746094
2004-08-31,28.866050720214844,21.692562103271484,47.835575103759766,17.913827896118164,10.452399253845217,26.91201400756836,16.36113929748535,15.862895011901855,5.258392810821533,15.715907096862791,79.47361755371094,27.15497589111328,21.239652633666992,15.545098304748535,15.661728858947754,7.088428497314453,10.125597953796388,5.687188148498535,28.22771644592285,7.784999847412109,36.02496719360352,7.190000057220459,15.856595039367676,35.01020431518555,42.27884292602539,6.484025001525879,0.1470579952001571,51.34635162353516,2.9200000762939453,36.73733139038086,63.63085174560547,12.17731761932373,16.340206146240234,25.0040340423584,9.195751190185549,46.94596862792969,32.4572868347168
2004-09-30,32.10807418823242,23.113327026367188,51.44430923461914,19.770414352416992,11.60754680633545,27.97105026245117,15.880450248718262,16.087263107299805,5.138309955596924,17.77908706665039,84.39262390136719,27.310941696166992,23.235729217529297,16.729412078857422,16.12192153930664,7.92024564743042,11.863726615905762,5.783936500549316,29.396656036376957,7.875,38.37593460083008,7.653333187103271,15.899481773376465,36.19066619873047,45.419578552246094,6.504413604736328,0.1750700026750564,52.38605117797852,3.1475000381469727,36.94520568847656,60.755985260009766,12.59939956665039,17.13615608215332,25.781124114990234,9.865240097045898,48.74907684326172,35.54802703857422
2004-10-31,32.12483596801758,24.764284133911133,58.146244049072266,22.466873168945312,11.008418083190918,26.706281661987305,21.22334861755371,17.04776382446289,5.486364841461182,17.100618362426758,87.51599884033203,29.47945785522461,23.801176071166992,18.29019546508789,15.822134971618652,7.178354263305664,12.5230131149292,6.007134914398193,28.175600051879883,10.720000267028809,38.02091217041016,8.266667366027832,15.940715789794922,37.93359375,44.21074676513672,6.287928581237793,0.10504200309515,57.273658752441406,3.148750066757202,41.2432861328125,68.57794189453125,11.61049461364746,15.059774398803713,25.19527816772461,11.846460342407228,45.18978500366211,38.223670959472656
2004-11-30,30.750104904174805,26.31998443603516,57.61088180541992,23.174150466918945,13.616133689880373,26.31743431091309,21.440956115722656,17.50716781616211,5.096308708190918,15.894450187683104,92.78511810302734,29.792266845703125,25.27444648742676,18.294118881225582,16.028959274291992,7.205331325531006,11.943151473999023,5.982633113861084,28.693721771240234,12.71500015258789,38.701473236083984,9.140000343322754,15.7573823928833,39.452415466308594,45.20832824707031,6.45720100402832,0.168066993355751,57.429237365722656,3.2300000190734863,44.60513305664063,79.05147552490234,11.745285034179688,15.409640312194824,25.505754470825195,12.118925094604492,46.00064468383789,39.87551498413086
2004-12-31,31.25365829467773,28.597976684570312,57.97770309448242,22.67132377624512,14.297152519226074,28.28830337524414,22.74552726745605,19.21079444885254,5.089913845062256,15.473877906799316,97.7868194580078,31.52785873413086,25.836729049682617,18.768627166748047,17.380516052246094,7.969703197479248,12.479823112487791,6.166423320770264,32.303653717041016,11.875,36.27603530883789,9.223333358764648,15.173951148986816,41.52692031860352,44.48653793334961,5.939431667327881,0.2100840061903,63.15011596679688,3.431250095367432,45.98850631713867,86.77825164794922,12.644554138183594,16.12650489807129,23.82964324951172,12.109197616577148,47.3133659362793,42.452125549316406
2005-01-31,30.313861846923828,25.399259567260746,58.85014724731445,19.663026809692383,11.984698295593262,30.127729415893555,28.16283226013184,18.43803024291992,4.642849445343018,13.017897605895996,94.60922241210938,31.948776245117188,25.62430000305176,18.07451057434082,16.992883682250977,8.709345817565918,13.002155303955078,5.9678473472595215,33.306549072265625,13.664999961853027,36.108646392822266,8.8100004196167,14.98724365234375,40.0806884765625,44.686065673828125,6.043119430541992,0.4805839955806732,61.85492706298828,3.430000066757202,44.55733108520508,74.37873077392578,13.8893404006958,17.764997482299805,22.707012176513672,11.157509803771973,52.5740852355957,41.3338737487793
2005-02-28,28.85193252563477,28.01857185363769,61.69549179077149,21.87865447998047,11.91142463684082,30.83247375488281,27.966358184814453,18.29453468322754,4.493707656860352,11.6212797164917,101.26543426513672,33.57883071899414,26.02486801147461,18.32549095153809,17.961994171142578,8.862221717834473,12.88150691986084,5.938793659210205,32.08932113647461,14.829999923706056,35.467376708984375,8.833333015441895,15.024749755859377,39.72395706176758,45.59563064575195,6.300163745880127,0.2000000029802322,65.36927795410156,3.069999933242798,44.096309661865234,74.08607482910156,13.745762825012209,17.160839080810547,22.724018096923828,11.51366138458252,50.7579345703125,42.085262298583984
2005-03-31,27.121150970458984,23.53400993347168,63.8666877746582,18.768991470336918,9.85757827758789,23.75568389892578,29.809097290039062,18.212894439697266,4.356728076934815,9.550159454345703,90.73681640625,35.63922119140625,24.506423950195312,18.5921573638916,18.942800521850582,8.347394943237305,11.76765251159668,5.269752502441406,30.89357566833496,19.114999771118164,36.12637710571289,8.866666793823242,15.835756301879885,39.73015213012695,46.14723587036133,6.925143241882324,0.4285709857940674,68.54814147949219,3.3299999237060547,48.97681427001953,65.44612884521484,12.702823638916016,15.772086143493652,24.11076164245605,11.972965240478516,44.24118423461914,41.04889297485352
2005-04-30,26.74233055114746,27.177207946777344,67.83232879638672,19.65746307373047,9.17656135559082,22.770736694335938,27.959991455078125,17.58705711364746,5.46713924407959,11.038033485412598,87.54791259765625,36.88872146606445,25.653196334838867,19.55686378479004,21.233123779296875,8.513757705688477,11.886259078979492,5.198185443878174,29.657302856445312,16.84000015258789,37.7598991394043,9.59333324432373,16.249818801879883,41.19682312011719,43.07818984985352,7.362614154815674,0.4285709857940674,73.45408630371094,3.508749961853028,50.95563125610352,67.16543579101562,12.006284713745115,16.66826629638672,25.427595138549805,12.338845252990724,45.35075759887695,38.2867317199707
2005-05-31,31.991531372070312,28.971036911010746,67.90171813964844,23.266889572143555,10.435154914855955,26.899490356445312,26.146703720092773,18.67345428466797,5.408353805541992,12.74809455871582,99.3437728881836,37.61513900756836,26.35581398010254,19.48627471923828,20.875173568725582,9.026336669921877,12.124234199523926,6.246738433837891,32.53043365478516,21.979999542236328,40.31665802001953,10.363332748413086,17.259801864624023,43.51618194580078,45.14377975463867,7.887423992156982,0.1442849934101104,78.56837463378906,3.6162500381469727,53.62678527832031,71.76490020751953,12.207066535949709,19.52219581604004,26.060060501098636,13.40925121307373,49.86685562133789,41.70515823364258
