Date,TXN,AAPL,DGX,BMRA,XOM,ALK,LNT,MET,ADSK,UNP,VTR,BEN,JKHY,USB,CPRT,KEY,RSG,OMC,YUM,ADP,NI,ILMN,COP,HAS,T,ARE,PVH,AON,SONC,FITB,VZ,MRK,FLS,WDC,AVY,CB
2001-12-31,18.86456298828125,0.3333559036254883,27.236602783203125,0.6600000262260437,20.046852111816406,6.542126655578613,6.558584213256836,17.321691513061523,9.135228157043455,9.56858253479004,4.654596328735352,6.852896690368652,16.936952590942383,10.909929275512695,3.030833005905152,12.508337020874023,8.712726593017578,27.72798156738281,6.318991184234619,29.282495498657227,3.8217172622680655,5.880000114440918,11.769217491149902,9.65360164642334,6.616230487823486,20.40443420410156,10.111252784729004,25.97450065612793,9.904059410095217,34.15389633178711,15.994359016418455,25.082075119018555,6.967854499816895,5.033544540405273,33.211814880371094,25.699443817138672
2002-01-31,21.043537139892575,0.3762819468975067,26.317455291748047,0.5600000023841858,19.919321060180664,6.892838954925537,6.548254013061523,16.61090087890625,10.06569004058838,10.416330337524414,4.909587860107422,7.276464939117432,16.890422821044922,10.852591514587402,2.825000047683716,12.647083282470703,7.591458797454834,27.11353874206543,7.166663646697998,26.846437454223636,3.4956958293914795,4.224999904632568,11.419617652893066,9.83265781402588,6.379885673522949,20.309051513671875,11.409950256347656,24.351104736328125,10.45435619354248,35.22312545776367,15.740768432617188,25.244176864624023,6.491286754608154,5.017486572265625,34.95673751831055,24.867319107055664
2002-02-28,19.7894287109375,0.3303120136260986,26.93275260925293,0.6700000166893005,21.19228172302246,6.980515956878662,6.372524738311768,17.431060791015625,10.84394073486328,10.18466854095459,5.239214897155762,7.939021110534668,16.855712890625,10.868236541748049,2.1737499237060547,12.888623237609863,7.831419944763184,29.02826499938965,7.594354152679443,26.20509529113769,3.527629852294922,3.430000066757202,11.61652660369873,8.52759838104248,6.446326732635498,20.760915756225582,13.441475868225098,25.5022087097168,11.026521682739258,35.507137298583984,15.893593788146973,26.161287307739254,7.326591491699219,4.664254188537598,37.60052490234375,28.099756240844727
2002-03-31,20.869991302490234,0.3694318830966949,34.90129470825195,0.4900000095367431,20.612443923950195,6.886093616485596,6.3149824142456055,18.6667537689209,9.041308403015137,9.566147804260254,5.573631763458252,8.154960632324219,18.110816955566406,12.461200714111328,1.923750042915344,14.620624542236328,8.638555526733398,27.130277633666992,8.099100112915039,25.32571792602539,3.762983083724976,4.199999809265137,11.82425594329834,9.540449142456056,5.342446327209473,23.203933715820312,14.1731538772583,26.47963523864746,12.095332145690918,38.32763671875,13.738639831542969,23.31159782409668,9.033863067626951,4.969319343566895,37.82745742797852,27.96018409729004
2002-04-30,19.345050811767575,0.3546662926673889,33.203521728515625,0.5600000023841858,20.60776138305664,6.261107444763184,6.151800632476807,18.1691951751709,6.637176990509033,10.313920021057127,5.529904365539551,8.472208023071289,15.35686206817627,12.434906005859377,2.0537500381469727,14.35675048828125,9.170828819274902,26.859718322753903,8.206979751586914,25.86371612548828,4.125656127929688,3.200000047683716,11.377466201782228,9.134469032287598,5.8980207443237305,23.610130310058597,14.635696411132812,24.77509307861328,11.748692512512209,36.41653823852539,14.728532791137695,24.4956169128418,8.371376037597656,3.692868709564209,38.607025146484375,22.235803604125977
2002-05-31,15.635140419006348,0.2322839200496673,22.937095642089844,0.449999988079071,18.971736907958984,5.28316068649292,4.39404296875,15.413463592529297,6.352871417999268,9.912915229797363,5.466825485229492,6.69335412979126,11.101425170898438,11.344371795654297,1.662500023841858,13.809822082519531,7.678717136383057,16.619108200073242,7.937271595001221,18.618099212646484,3.4233360290527344,2.2249999046325684,10.230820655822754,7.331799507141113,4.8118977546691895,22.1365966796875,11.000076293945312,17.770410537719727,11.587753295898438,37.050758361816406,11.416316986083984,21.41531181335449,4.516931533813477,3.5644235610961914,36.92717361450195,20.45393180847168
2002-06-30,9.975421905517578,0.2207157462835312,23.37007713317871,0.2199999988079071,16.569364547729492,3.979231834411621,4.4216084480285645,12.44450855255127,6.244442939758301,9.810863494873049,5.7419939041137695,6.063599586486816,9.691312789916992,9.960200309753418,1.3562500476837158,13.279361724853516,8.202266693115234,17.414634704589844,7.117857933044434,17.412067413330078,2.9789953231811523,1.7200000286102295,9.209883689880373,6.661466598510742,3.49671483039856,21.79287338256836,11.78152084350586,15.331193923950195,9.532660484313965,34.48174285888672,9.492840766906738,19.88530158996582,2.6185107231140137,3.7731504440307617,34.001617431640625,19.232688903808597
2002-07-31,10.72593879699707,0.2446133196353912,24.24365234375,0.2000000029802322,17.483530044555664,4.865004062652588,3.793267250061035,13.056885719299316,5.77990198135376,10.010919570922852,4.881337642669678,6.446625709533691,8.007223129272461,11.30573558807373,1.3337500095367432,12.992180824279783,8.978864669799805,18.02452278137207,5.787273406982422,21.2981014251709,2.905719041824341,2.039999961853028,9.739253044128418,6.135036468505859,4.541158676147461,21.80325698852539,12.64175796508789,13.715018272399902,9.602605819702148,35.760101318359375,13.220126152038574,23.59612846374512,3.068894386291504,4.969319343566895,37.14038848876953,19.973169326782227
2002-08-31,10.151097297668455,0.2181277871131897,21.611536026000977,0.209999993443489,18.268054962158203,4.867251396179199,3.918762683868408,14.91018009185791,7.079355239868164,10.18883228302002,5.003666877746582,6.674190044403076,9.415698051452637,11.47934913635254,1.4800000190734863,13.522103309631348,9.15338134765625,20.26572608947754,6.221383094787598,19.712337493896484,3.5178210735321045,1.684999942779541,9.717166900634766,6.933433532714844,4.797773361206055,22.37613296508789,10.84040641784668,14.25162124633789,8.455592155456543,33.1174430847168,13.566731452941896,24.7788028717041,3.872775077819824,5.129878520965576,36.652950286865234,19.168500900268555
2002-09-30,10.767119407653809,0.2185846418142318,20.426502227783203,0.209999993443489,17.855018615722656,4.44459867477417,3.892974376678467,14.761300086975098,7.39619255065918,9.710618019104004,4.959968566894531,6.529266357421875,9.650308609008787,11.41442584991455,1.284999966621399,12.935823440551758,8.935235977172852,18.916770935058597,5.954239845275879,17.412145614624023,3.173015117645264,1.5,9.677002906799316,7.221518516540527,4.376924514770508,21.71955680847168,11.112353324890137,14.281787872314451,9.384099960327148,30.17618751525879,13.521525382995604,24.244802474975582,3.068894386291504,6.3822431564331055,35.75882339477539,19.24036979675293
2002-10-31,11.342723846435549,0.2284786850214004,20.03908920288086,0.2199999988079071,17.907724380493164,4.0803985595703125,3.789577007293701,14.430445671081545,7.173415660858154,9.392375946044922,5.362998008728027,6.398059368133545,9.0197114944458,11.317055702209473,0.9762499928474426,12.9288330078125,8.320068359375,16.62040901184082,6.116068363189697,16.32232093811035,3.024810552597046,1.2050000429153442,10.265307426452637,7.287716388702393,3.725040912628174,21.82460594177246,11.242390632629396,14.798321723937988,9.293310165405272,30.04041862487793,12.214585304260254,23.08924674987793,3.1317384243011475,6.52674674987793,34.444664001464844,18.103574752807617
2002-11-30,11.085391998291016,0.2152355313301086,22.671218872070312,0.2000000029802322,18.39726448059082,3.520608425140381,3.864119052886963,14.546246528625488,7.554612159729004,9.399418830871582,5.184233665466309,6.459267616271973,8.305974006652832,10.366915702819824,0.959999978542328,12.291382789611816,8.656005859375,17.059364318847656,6.249639511108398,15.524919509887695,3.2497963905334477,1.1299999952316284,10.852483749389648,8.358905792236328,3.5925159454345703,22.369462966918945,11.655072212219238,15.734152793884276,10.506559371948242,28.55475807189941,12.486566543579102,24.146224975585938,3.050564765930176,7.273351192474365,35.42897033691406,19.023408889770508
2002-12-31,12.536684036254885,0.2164536714553833,22.694011688232425,0.209999993443489,18.528854370117188,4.008458137512207,4.2843098640441895,15.842066764831545,7.718020915985107,10.171880722045898,5.809916496276856,6.845919132232666,10.223589897155762,12.09837532043457,1.0499999523162842,13.135871887207031,9.362799644470217,19.49372291564941,6.344680309295654,16.9569034576416,3.4253411293029785,0.9950000047683716,10.265780448913574,9.646777153015137,4.269421100616455,22.502450942993164,12.53273582458496,16.973100662231445,11.146402359008787,27.980588912963867,13.34887981414795,25.6449031829834,4.042980670928955,7.490106105804443,32.01105117797852,21.737279891967773
2003-01-31,11.933246612548828,0.2901263833045959,24.23225975036621,0.3499999940395355,19.037267684936523,4.822289943695068,4.642963886260986,15.61599063873291,8.020589828491211,9.95307731628418,6.898285865783691,7.682901859283447,13.99059009552002,13.49417781829834,1.1974999904632568,13.92878532409668,9.89070987701416,22.644948959350582,7.593067169189453,17.131900787353516,3.4434642791748047,1.4049999713897705,11.18419075012207,10.54513168334961,4.669678211212158,23.938779830932617,12.90000820159912,18.44369125366211,10.510685920715332,32.80580520629883,14.088101387023926,26.86131858825684,5.150609970092773,8.268817901611328,30.512176513671875,22.653982162475582
2003-02-28,12.808378219604492,0.320874810218811,22.69780731201172,0.4399999976158142,18.86232185363769,5.498982906341553,5.018558979034424,15.285136222839355,7.409137725830078,10.453994750976562,7.535749435424805,8.544204711914062,14.659049034118652,13.50519847869873,1.1725000143051147,14.832757949829102,10.558238983154297,23.333452224731445,7.688109874725342,18.761096954345703,3.551277637481689,1.5299999713897705,10.763435363769531,11.383249282836914,4.353196620941162,24.62781524658203,13.609844207763672,18.42070579528809,10.085429191589355,31.428916931152344,12.620272636413574,24.52343368530273,5.04325008392334,7.9958696365356445,32.79755783081055,21.79511833190918
2003-03-31,15.475934982299805,0.315394639968872,23.03203773498535,0.4199999868869781,19.536806106567383,6.2543625831604,5.436155319213867,15.467106819152832,8.457647323608398,10.016703605651855,7.920522689819336,8.693656921386719,13.701019287109377,13.325322151184082,1.3574999570846558,14.254338264465332,9.9036865234375,22.7510986328125,7.608477592468262,18.19439697265625,3.676403284072876,2.674999952316284,11.259042739868164,11.280587196350098,4.146345615386963,26.160371780395508,14.242692947387695,16.0699520111084,10.39926528930664,31.894968032836918,11.697187423706056,23.899532318115234,5.315577030181885,10.348065376281738,30.90984916687012,21.98183250427246
2003-04-30,19.644052505493164,0.3484257757663727,25.694557189941406,0.4699999988079071,19.5261287689209,6.472432613372803,6.009406566619873,17.314334869384766,9.61254596710205,10.779539108276367,8.651505470275879,9.340317726135254,15.62341594696045,15.119437217712402,1.558750033378601,15.748342514038086,10.170524597167969,25.268442153930664,8.769525527954102,19.15359115600586,3.8537092208862314,3.025000095367432,11.841291427612305,13.18278980255127,4.569884300231934,27.77804374694824,16.263809204101562,16.99483871459961,11.476332664489746,33.405277252197266,12.256315231323242,20.892030715942383,5.357471466064453,10.797630310058594,32.17023468017578,23.922197341918945
2003-05-31,19.956506729125977,0.3252886235713959,27.76835060119629,0.449999988079071,22.038875579833984,6.135210514068604,6.219213008880615,18.70472526550293,12.250809669494627,12.019351959228516,10.30066204071045,10.271319389343262,16.242380142211914,16.677305221557617,2.075000047683716,16.524126052856445,11.237693786621094,27.717384338378903,8.836315155029297,20.17582321166992,4.08258867263794,3.525000095367432,13.585887908935549,12.868346214294434,4.968178749084473,31.850143432617188,16.871532440185547,18.57792854309082,12.677200317382812,34.109344482421875,12.796175956726074,22.004270553588867,5.467450141906738,9.46498680114746,34.506736755371094,27.651668548583984
2003-06-30,19.86151123046875,0.4115959405899048,31.525379180908203,0.6000000238418579,22.49485206604004,5.543945789337158,6.572958946228027,19.82134246826172,15.724737167358398,10.398721694946287,13.028325080871582,11.00232982635498,15.130756378173828,15.841590881347656,2.716249942779541,17.23422622680664,11.895923614501951,25.542089462280277,9.758475303649902,21.46289825439453,3.996277332305908,3.75,14.55462646484375,13.172138214111328,4.749174118041992,34.98723602294922,17.63086700439453,21.792142868041992,14.18756866455078,32.14160919189453,13.469390869140623,21.2112979888916,5.485779285430908,9.015423774719238,38.54464721679688,28.60786437988281
2003-07-31,17.074283599853516,0.3924166262149811,32.162376403808594,0.5,23.014087677001957,4.975163459777832,6.332124710083008,19.165821075439453,16.71750831604004,10.244009971618652,10.472914695739746,10.834373474121094,14.474273681640623,14.689996719360352,2.368750095367432,16.898540496826172,12.664958953857422,25.30655288696289,9.963971138000488,22.387845993041992,3.832815408706665,3.755000114440918,14.865273475646973,11.475550651550291,4.898965358734131,31.555156707763672,17.221054077148438,20.464832305908203,13.316631317138672,31.183815002441406,14.055459976196287,22.56010627746582,5.595755577087402,6.486607551574707,39.79621887207031,29.399168014526367
2003-08-31,16.448448181152344,0.4953152537345886,32.39115905761719,0.449999988079071,24.175331115722656,5.366342067718506,6.6428751945495605,19.915786743164062,21.37232208251953,10.386987686157228,11.224797248840332,9.895771980285645,15.93224811553955,15.927589416503906,3.337500095367432,17.171754837036133,12.74472713470459,24.22212600708008,9.560688018798828,21.468582153320312,3.9202709197998047,3.164999961853028,15.999753952026367,11.542376518249512,4.771080017089844,31.8834285736084,18.382837295532227,22.357397079467773,14.082338333129885,31.40626716613769,13.478195190429688,22.975893020629883,6.530564785003662,6.952229499816895,39.90767288208008,28.493148803710938
2003-09-30,13.306950569152832,0.5249981880187988,32.696475982666016,0.449999988079071,25.24581527709961,5.292152404785156,6.684145450592041,20.69352912902832,22.171098709106445,9.978151321411133,13.147666931152344,10.544010162353516,14.354870796203612,17.04875946044922,2.7149999141693115,18.1870231628418,12.308745384216309,21.96237564086914,10.227928161621094,20.386951446533203,3.9984734058380127,2.875,15.697446823120115,11.293758392333984,5.162732601165772,36.38685607910156,19.289772033691406,20.49315452575684,13.83473777770996,29.08790397644043,14.775583267211914,21.752120971679688,6.006863117218018,5.988873481750488,38.97964859008789,25.97945785522461
2003-10-31,14.491914749145508,0.5898423194885254,33.69723892211914,0.449999988079071,26.467042922973636,5.570923805236816,6.39867639541626,21.471271514892575,24.29292678833008,10.29203987121582,12.61366844177246,11.053956031799316,14.910290718078612,16.844091415405273,2.3662500381469727,18.33206367492676,13.160243034362791,23.39214324951172,10.472615242004396,21.253910064697266,4.038843631744385,2.9549999237060547,17.473234176635742,11.45832347869873,5.194759845733643,37.27043914794922,21.31825256347656,22.696453094482425,15.865071296691896,28.93206024169922,14.82452392578125,16.098224639892578,6.331557273864746,7.056593894958496,41.256324768066406,27.145606994628903
2003-11-30,16.48417854309082,1.0206176042556765,35.87058639526367,0.3899999856948852,28.217987060546875,7.020982265472412,7.086939811706543,21.927906036376957,32.67531204223633,11.14210033416748,13.18789768218994,13.010597229003906,15.345588684082031,17.269569396972656,2.700000047683716,19.49259757995605,13.925270080566406,25.934335708618164,11.721367835998535,23.419418334960938,4.234489440917969,3.799999952316284,19.30163955688477,11.638474464416504,5.116573810577393,40.71845626831055,26.16308212280273,16.795900344848633,18.05634117126465,29.6021785736084,15.667425155639648,13.668859481811523,6.6038818359375,7.843334197998047,37.0312614440918,27.389537811279297
2003-12-31,16.78413963317871,0.9802802801132202,36.55931091308594,0.4099999964237213,28.223493576049805,7.529065608978271,7.429858684539795,22.776912689208984,37.93043899536133,11.867045402526855,13.497292518615724,13.827296257019045,15.847034454345703,18.42992401123047,3.289999961853028,19.849773406982425,14.885039329528809,27.07171058654785,12.180927276611328,22.8907527923584,4.426876544952393,4.739999771118164,18.41917991638184,11.852529525756836,5.238543510437012,42.58165740966797,25.87557601928711,18.974899291992188,18.879621505737305,28.011838912963867,15.39382553100586,15.894251823425291,7.211374759674072,8.702329635620117,37.85825347900391,29.112058639526367
2004-01-31,15.840381622314451,1.170552134513855,36.52313995361328,0.4099999964237213,28.41068458557129,6.6972479820251465,7.210870265960693,22.3496036529541,29.35486221313477,10.517115592956545,12.606005668640137,13.471936225891112,16.54745864868164,17.68260383605957,2.872499942779541,19.568714141845703,14.632078170776367,27.254714965820312,11.992424964904783,22.44171524047852,4.49550724029541,4.84499979019165,19.6834774017334,12.02509593963623,4.912528991699219,38.0843391418457,26.07683563232422,18.08420753479004,19.709081649780277,27.520282745361328,13.655593872070312,13.871617317199709,6.533181190490723,8.646134376525879,37.93400573730469,29.55467987060547
2004-02-29,18.065265655517575,1.3656957149505615,38.09442901611328,0.4300000071525574,35.02887344360352,6.375762939453125,7.0142107009887695,23.07490348815918,29.704679489135746,11.196491241455078,12.714335441589355,13.93449878692627,15.83508586883545,17.50608253479004,2.9124999046325684,19.515396118164062,14.072895050048828,29.23887252807617,12.621150970458984,22.173315048217773,4.444465637207031,4.135000228881836,23.64185905456543,12.95765209197998,4.974554538726807,38.32466506958008,26.575176239013672,19.621248245239254,20.85423851013184,26.51351547241211,13.80138874053955,15.67665672302246,6.5436553955078125,9.039504051208496,38.56133270263672,30.276535034179688
2004-03-31,17.39643096923828,1.2685800790786743,40.2904052734375,0.4300000071525574,32.97616958618164,6.618563175201416,7.022075653076172,21.98413848876953,29.76000022888184,12.356751441955566,12.458836555480955,14.05479335784912,14.351292610168455,17.139558792114258,2.944999933242798,19.190135955810547,14.912354469299316,28.491697311401367,13.405128479003906,23.28385734558105,4.473912715911865,4.039999961853027,22.991586685180664,12.546600341796877,4.898055553436279,37.21515274047852,25.56536102294922,18.28434944152832,20.674728393554688,25.66476249694824,13.621060371398926,16.199586868286133,6.774085998535156,10.235672950744627,39.34272766113281,28.24458312988281
2004-04-30,18.88287353515625,1.2104334831237793,40.3096809387207,0.4399999976158142,31.25333595275879,6.636549472808838,7.309333324432373,25.076536178588867,39.58000183105469,11.87099266052246,14.245804786682127,14.76930809020996,14.147882461547852,17.442859649658203,3.098750114440918,19.5660457611084,15.803171157836914,26.35771942138672,13.296528816223145,22.68816566467285,4.778450965881348,5.25,23.126882553100582,12.43998908996582,4.920919418334961,40.05916976928711,29.78135681152344,20.100643157958984,21.046131134033203,25.479660034179688,13.730477333068848,16.234615325927734,7.71674919128418,12.049997329711914,33.55865478515625,29.57914352416992
2004-05-31,19.1766414642334,1.120625138282776,40.90089797973633,0.550000011920929,31.9595890045166,6.68825626373291,7.454991817474365,25.26768493652344,34.34000015258789,11.540014266967772,15.264878273010254,15.780643463134766,14.643733978271484,17.54518699645996,2.977499961853028,19.79897689819336,16.093326568603516,25.775089263916016,13.501328468322754,21.817598342895508,4.903362274169922,6.034999847412109,24.658090591430664,12.816024780273438,4.9987969398498535,42.8509521484375,31.415061950683597,20.1893310546875,18.89818954467773,24.792503356933597,13.408367156982422,15.596575736999512,7.923610687255859,10.773550987243652,33.88496780395508,30.855758666992188
2004-06-30,22.343624114990234,1.4274954795837402,38.43929672241211,0.4699999988079071,33.474212646484375,7.580774784088135,8.031562805175781,27.53920555114746,43.20000076293945,12.157977104187012,15.745067596435549,16.489931106567383,15.643451690673828,17.557209014892578,3.086250066757202,19.974777221679688,16.19165802001953,25.96228790283203,12.309918403625488,22.22307777404785,4.831647872924805,6.099999904632568,28.425142288208008,12.813613891601562,5.159815788269043,47.80986785888672,32.222286224365234,24.266345977783203,18.93532943725586,24.93703269958496,12.843242645263672,14.489808082580566,9.725144386291504,11.11875057220459,34.19208526611328,30.553050994873047
2004-07-31,23.17775535583496,1.6320760250091553,38.86999130249024,0.5,35.50837326049805,6.533132553100586,7.785670280456543,28.01711845397949,46.43999862670898,12.825515747070312,16.464506149291992,17.232624053955078,15.551697731018066,17.049583435058594,2.983750104904175,19.45008659362793,15.835968017578123,27.06434631347656,12.577523231506348,22.45512580871582,4.853664398193359,6.40500020980835,30.13650894165039,12.163650512695312,5.136243343353272,48.64677047729492,29.845781326293945,26.018198013305664,16.929752349853516,22.360300064086918,12.835392951965332,13.96626091003418,9.51828384399414,10.380176544189451,33.76082229614258,32.54694366455078
2004-08-31,19.54067611694336,1.7532411813735962,35.988468170166016,0.5,31.37299346923828,7.088428497314453,7.140190601348877,27.780969619750977,45.119998931884766,12.374752044677734,15.661728858947754,18.13776397705078,14.413378715515137,17.960350036621094,2.9200000762939453,19.44404602050781,15.862895011901855,26.8475284576416,13.247374534606934,24.343786239624023,4.781303882598877,7.784999847412109,28.32355499267578,11.719017028808594,5.203402996063232,47.56425476074219,27.373065948486328,27.576446533203125,17.913970947265625,24.41075134277344,12.52956771850586,14.48467254638672,9.164785385131836,9.71385383605957,36.50602340698242,36.02496719360352
2004-09-30,22.230504989624023,2.0646779537200928,38.59262466430664,0.4699999988079071,32.594730377197266,7.92024564743042,7.653097629547119,29.221887588500977,41.77000045776367,13.691289901733398,16.12192153930664,19.063432693481445,15.379785537719728,18.385374069213867,3.1475000381469727,20.19331359863281,16.087263107299805,27.365314483642575,12.70570468902588,24.52117156982422,4.352706909179688,7.875,26.213802337646484,12.701817512512209,5.43466329574585,49.41742706298828,32.64863586425781,29.661998748779297,18.316326141357425,24.502025604248047,12.71646499633789,15.283806800842283,9.782753944396973,11.977746963500977,37.88507080078125,38.37593460083008
2004-10-31,20.02600479125977,2.298788070678711,38.15013122558594,0.4799999892711639,35.24589538574219,7.178354263305664,8.085830688476562,28.4947509765625,40.59000015258789,15.88636589050293,15.822134971618652,20.24258804321289,16.448484420776367,18.356889724731445,3.148750066757202,21.55129623413086,17.04776382446289,26.537233352661133,12.91287899017334,23.01527404785156,4.196320533752441,10.720000267028809,28.028976440429688,13.24238109588623,5.763410568237305,52.37053298950195,34.806575775146484,27.994918823242188,17.920164108276367,23.08758354187012,12.752506256103516,17.93507194519043,12.039910316467283,17.549161911010742,38.75265121459961,38.02091217041016
2004-11-30,20.450782775878903,2.085074186325073,40.805137634277344,0.4799999892711639,33.524566650390625,7.205331325531006,9.023637771606444,28.47202491760254,37.650001525878906,15.902539253234863,16.028959274291992,21.101606369018555,17.731664657592773,18.97062110900879,3.2300000190734863,22.906665802001957,17.50716781616211,25.898059844970703,12.450867652893066,24.19380569458008,4.196320533752441,12.71500015258789,26.5717887878418,12.67396068572998,6.127651691436768,52.23402786254883,34.19966506958008,32.40438461303711,19.56671142578125,23.75126266479492,13.574207305908203,18.122228622436523,13.459144592285156,17.86225128173828,39.17278671264648,38.701473236083984
2004-12-31,22.245800018310547,1.9094150066375728,39.593406677246094,0.4699999988079071,34.36592483520508,7.969703197479248,8.579268455505371,27.47787857055664,38.52000045776367,16.820741653442383,17.380516052246094,19.391939163208008,18.424503326416016,18.922260284423828,3.431250095367432,22.617799758911133,19.21079444885254,27.0952262878418,12.753656387329102,24.02371406555176,4.132957458496094,11.875,27.526376724243164,13.17991542816162,6.005496978759766,56.983245849609375,36.85044479370117,33.9587516784668,21.745603561401367,24.41839599609375,13.71921157836914,18.51618766784668,15.276389122009276,15.598363876342772,38.18040466308594,36.27603530883789
2005-01-31,21.414690017700195,1.8196079730987549,43.1042366027832,0.4000000059604645,34.5671501159668,8.709345817565918,9.4638032913208,29.23892974853516,36.38999938964844,16.7761287689209,16.992883682250977,18.509172439575195,15.154892921447754,19.15180778503418,3.430000066757202,22.1663818359375,18.43803024291992,30.955293655395508,13.187393188476562,23.91326332092285,4.499578952789307,13.664999961853027,27.74468421936035,11.65004539489746,5.883596897125244,50.18687438964844,34.22289276123047,29.269805908203125,20.278568267822266,23.57466697692871,12.720840454101562,17.699504852294922,13.92524242401123,16.336936950683594,38.77452087402344,36.108646392822266
2005-02-28,20.77012062072754,1.743498682975769,46.336647033691406,0.5099999904632568,34.81684875488281,8.862221717834473,9.43629550933838,29.09122657775879,34.459999084472656,16.8050479888916,17.961994171142578,17.88785171508789,15.881939888000488,19.364145278930664,3.069999933242798,22.14155960083008,18.29453468322754,29.07163429260254,13.153377532958984,23.947097778320312,4.514046669006348,14.829999923706056,28.72664451599121,11.379846572875977,6.296760082244873,53.43898010253906,36.83906555175781,28.58833885192871,19.303638458251957,23.177196502685547,13.650140762329102,19.368972778320312,14.899328231811523,15.903432846069336,38.16169738769531,35.467376708984375
2005-03-31,20.441225051879883,2.068939685821533,46.5688591003418,0.5199999809265137,38.44325256347656,8.347394943237305,10.033344268798828,29.540002822875977,34.11000061035156,15.366064071655272,18.942800521850582,18.843955993652344,15.251832962036133,20.066478729248047,3.3299999237060547,22.898645401000977,18.212894439697266,28.882354736328125,11.809737205505373,23.107500076293945,4.7491135597229,19.114999771118164,30.248720169067383,11.826889038085938,6.879592418670654,56.897945404052734,34.30012130737305,28.22789764404297,18.272994995117188,23.92363548278809,13.954411506652832,21.41060256958008,13.563882827758787,14.081071853637695,38.5363655090332,36.12637710571289
2005-04-30,22.37003898620605,2.065591096878052,49.79119110107422,0.5,38.58169937133789,8.513757705688477,10.147042274475098,31.261274337768555,34.7599983215332,14.579667091369627,21.233123779296875,20.27811813354492,15.478025436401367,20.110376358032227,3.508749961853028,23.042652130126957,17.58705711364746,28.52668190002441,12.827998161315918,24.92399406433105,4.419283866882324,16.84000015258789,27.952749252319336,12.838814735412598,7.141104698181152,59.06733322143555,37.34263229370117,28.508283615112305,20.36213111877441,24.67633056640625,14.515559196472168,21.75983619689941,13.391061782836914,14.691198348999023,40.71196746826172,37.7598991394043
