Date,ATVI,FE,MOS,CPB,NEOG,ROP,MRO,MCK,ED,JNPR,WDC,OKE,JNJ,BRK-A,BSX,CMI,WBA,FDX,USB,MMM,COO,DIS,FISV,NWL,KR
2001-12-31,2.8824715614318848,13.994881629943848,10.256365776062012,16.468088150024414,1.6092909574508667,21.720685958862305,5.622382164001465,31.684568405151367,15.676346778869627,15.489990234375,5.033544540405273,2.9096896648406982,33.78132247924805,75600.0,12.0600004196167,6.085842609405518,22.298784255981445,44.30837631225586,10.909929275512695,33.92790222167969,24.547927856445312,16.313493728637695,10.579999923706056,14.20969295501709,7.855438232421875
2002-01-31,2.91239333152771,14.883058547973633,10.690290451049805,15.768616676330566,1.2456450462341309,21.972829818725582,5.256927013397217,32.616477966308594,15.92104434967041,12.522777557373049,5.017486572265625,2.8388092517852783,32.872467041015625,73900.0,11.234999656677246,5.9516191482543945,24.034448623657227,45.73466491699219,10.852591514587402,31.85854148864746,23.01060676574707,16.58118438720703,10.609999656677246,14.230306625366213,7.753809928894043
2002-02-28,3.165066957473755,14.787795066833496,10.49305248260498,14.82082462310791,1.33010995388031,20.548704147338867,5.197176456451416,29.9157772064209,16.0623722076416,7.618294715881348,4.664254188537598,3.0017306804656982,34.91838836669922,73000.0,11.18000030517578,6.612464427947998,26.68321990966797,49.41565704345703,10.868236541748049,34.03265380859375,23.22672271728516,18.10859489440918,10.6850004196167,16.16404914855957,8.337224006652832
2002-03-31,3.488666534423828,13.45447063446045,9.954026222229004,15.393041610717772,1.314995050430298,20.251075744628903,5.491996765136719,34.27793502807617,17.160755157470703,8.26405143737793,4.969319343566895,3.6236050128936768,36.61555862426758,73450.0,12.460000038146973,6.766724586486816,25.045360565185547,44.12903594970703,12.461200714111328,36.30379486083984,26.03121566772461,18.25031852722168,11.114999771118164,16.30424690246582,8.570594787597656
2002-04-30,3.615002632141113,14.1033296585083,11.07582950592041,15.749852180480955,1.3621180057525637,17.17312240600586,5.223715782165527,31.825275421142575,17.45109748840332,7.577425003051758,3.692868709564209,3.4429233074188232,35.29588317871094,74600.0,13.925000190734863,5.898465156555176,25.39442443847656,46.0762939453125,12.434906005859377,36.37462615966797,24.56266593933105,18.037744522094727,10.635000228881836,17.838991165161133,8.412506103515625
2002-05-31,3.1827986240386963,12.56672191619873,8.583765983581543,13.065625190734863,1.1247260570526123,13.132874488830566,4.617902755737305,27.983732223510746,17.084293365478516,6.539310455322266,3.5644235610961914,3.0943448543548584,30.2618350982666,68300.0,14.994999885559082,5.175780773162842,23.44968605041504,43.55308151245117,11.344371795654297,36.49062347412109,21.582202911376957,13.959369659423828,8.602499961853027,15.712936401367188,7.332240581512451
2002-06-30,2.6519625186920166,12.333670616149902,9.547107696533203,12.381505966186523,1.1869629621505735,15.22972583770752,4.360192775726318,24.124616622924805,16.244850158691406,3.923585176467896,3.7731504440307617,3.161250114440918,31.227693557739254,73900.0,15.779999732971191,3.821398496627808,20.436243057250977,42.84595489501953,9.960200309753418,32.045379638671875,25.81015014648437,11.920185089111328,7.019999980926514,16.22062110900879,5.307219505310059
2002-07-31,2.271844387054444,13.421445846557615,8.715201377868652,11.905019760131836,1.142508029937744,17.084077835083008,4.017990589141846,25.38492774963379,17.194011688232422,4.757347106933594,4.969319343566895,3.1940393447875977,33.92431640625,74190.0,18.815000534057617,3.8764078617095943,22.4227294921875,45.51579284667969,11.30573558807373,36.990455627441406,26.05595970153809,13.148417472839355,7.809999942779541,17.035070419311523,5.570697784423828
2002-08-31,1.6168879270553589,13.79311752319336,8.468313217163086,13.344354629516602,1.32922101020813,16.198890686035156,4.14312219619751,23.070920944213867,17.523836135864258,5.558412551879883,5.129878520965576,3.237884759902954,31.11955070495605,72750.0,21.26000022888184,4.596872329711914,19.416343688964844,46.44121551513672,11.47934913635254,36.104618072509766,24.625389099121094,13.001590728759766,8.487500190734863,16.045686721801758,5.815357685089111
2002-09-30,1.6124553680419922,13.05263328552246,7.754021644592285,13.628639221191406,1.336333990097046,15.4409761428833,4.067225456237793,24.2658634185791,16.337020874023438,7.16871976852417,6.3822431564331055,2.92090916633606,31.061622619628903,67600.0,20.225000381469727,4.036360263824463,19.289962768554688,45.05363082885742,11.41442584991455,36.47063827514648,25.20608711242676,13.95020580291748,7.792500019073486,14.733672142028809,5.679854393005371
2002-10-31,1.651242971420288,12.492502212524414,6.992110729217529,11.792157173156738,1.1113890409469604,12.797245979309082,4.541816711425781,22.78877258300781,16.1917724609375,7.348547458648682,6.52674674987793,2.934534311294556,30.514623641967773,61700.0,22.084999084472656,3.9290924072265625,18.743446350097656,44.02577209472656,11.317055702209473,36.90312576293945,28.59182357788086,13.599457740783691,7.974999904632568,15.025545120239258,4.975988388061523
2002-11-30,1.6013731956481934,13.339457511901855,7.653659820556641,11.939980506896973,1.2314189672470093,12.797245979309082,4.714911460876465,21.325977325439453,15.971720695495604,6.678269863128662,7.273351192474365,3.1235859394073486,33.66791534423828,63800.0,20.3799991607666,4.032361030578613,19.635984420776367,47.21515274047852,10.366915702819824,38.27480316162109,29.42841911315918,13.567571640014648,7.869999885559082,15.10547161102295,4.949640274047852
2002-12-31,1.6955715417861938,14.283798217773438,7.208128929138184,12.617392539978027,1.4421379566192627,13.609725952148438,4.4788737297058105,23.73832130432129,16.13779640197754,8.370314598083496,7.490106105804443,3.2600209712982178,32.789405822753906,69815.0,21.524999618530277,4.443792819976807,20.55517196655273,51.339088439941406,12.09837532043457,37.10034942626953,27.45996856689453,14.874906539916992,7.355000019073486,16.240375518798828,5.382498741149902
2003-01-31,2.139412403106689,16.465940475463867,5.353403091430664,14.032052993774414,1.510599970817566,16.550569534301758,5.231818675994873,30.631032943725582,18.227190017700195,10.193151473999023,8.268817901611328,3.373442411422729,30.20906639099121,72500.0,30.549999237060547,5.941234588623047,20.072832107543945,53.22479248046875,13.49417781829834,38.167625427246094,34.252498626708984,15.743800163269045,8.914999961853027,15.030756950378418,6.278329372406006
2003-02-28,1.9565565586090088,14.770097732543944,5.83209753036499,13.92108154296875,1.6448559761047363,17.79165267944336,5.110701084136963,27.648487091064453,16.72369956970215,11.795281410217283,7.9958696365356445,3.6138551235198975,30.261653900146484,72010.0,31.614999771118164,7.669466018676758,19.95279884338379,55.249794006347656,13.50519847869873,41.487831115722656,34.528324127197266,17.4736328125,9.767499923706056,12.684885025024414,6.379952430725098
2003-03-31,1.989802956581116,13.81217098236084,5.127166748046875,15.275716781616213,1.6830869913101196,19.41920661926269,5.710864543914795,28.58257293701172,17.405506134033203,12.26120662689209,10.348065376281738,3.494314432144165,29.072065353393555,75000.0,31.899999618530277,7.400789737701416,20.461990356445312,55.32560729980469,13.325322151184082,41.065879821777344,40.14347457885742,16.078609466552734,9.072500228881836,11.741592407226562,6.72623872756958
2003-04-30,2.508448362350464,14.890299797058104,5.591092109680176,15.029590606689451,1.7826679944992063,22.077367782592773,5.925274848937988,25.9896183013916,17.281660079956055,14.713445663452148,10.797630310058594,3.476621150970459,29.547595977783203,77810.0,33.86000061035156,7.895503044128418,23.253467559814453,65.05460357666016,15.119437217712402,46.89252471923828,42.80329132080078,18.04758071899414,8.829999923706055,12.353866577148438,6.583211421966553
2003-05-31,3.0270941257476807,15.408255577087402,7.94271183013916,15.63167667388916,2.2023279666900635,22.00588607788086,6.686636924743652,27.670116424560547,18.61870765686035,15.26928424835205,9.46498680114746,3.8594157695770255,30.47369956970215,84250.0,36.7599983215332,8.207084655761719,24.32411766052246,58.01029586791992,16.677305221557617,50.77198028564453,46.45898818969727,18.774415969848636,9.885000228881836,12.452558517456056,6.967138290405273
2003-06-30,3.9446966648101807,17.27817153930664,11.43814468383789,15.905810356140137,2.051624059677124,21.59556007385254,6.855184078216553,25.94524383544922,19.34218406677246,21.269102096557617,9.015423774719238,3.974228382110596,30.051177978515625,93300.0,42.380001068115234,9.858623504638672,22.058300018310547,64.64959716796875,15.841590881347656,49.10522079467773,53.23118209838867,20.11027336120605,8.942500114440918,12.790830612182615,6.263271808624268
2003-07-31,3.7576868534088135,17.287006378173828,10.054365158081056,16.209396362304688,1.877135992050171,21.7744197845459,6.83278751373291,28.33370018005371,18.07464027404785,17.885013580322266,6.486607551574707,3.7277467250823975,32.012306213378906,93390.0,41.18999862670898,10.0880126953125,23.08255386352539,61.85406875610352,14.689996719360352,51.87026977539063,53.23118209838867,18.53300094604492,9.157500267028809,13.033414840698242,6.586972236633301
2003-08-31,3.964645385742188,16.699413299560547,10.718257904052734,15.769397735595703,1.912700057029724,25.51935195922852,7.761959552764893,29.65355682373047,17.688648223876953,20.083852767944336,6.952229499816895,3.912797927856445,33.17390060424805,88950.0,42.79999923706055,10.599306106567385,24.271381378173828,70.33145904541016,15.927589416503906,54.22237777709961,62.30354309082031,20.512643814086918,9.72249984741211,13.074064254760742,6.850454807281494
2003-09-30,3.5881283283233643,18.13481712341309,12.74993133544922,15.321301460266112,2.1505379676818848,24.77762031555176,7.493194103240967,26.78494453430176,19.03253555297852,18.710599899291992,5.988873481750488,4.238647937774658,34.77936172485352,87000.0,35.72999954223633,11.46424674987793,24.46714401245117,70.5897216796875,17.04875946044922,49.84206008911133,57.155155181884766,18.06625747680664,8.694999694824219,12.096781730651855,6.22186803817749
2003-10-31,3.458467960357666,18.513378143310547,13.90973949432373,15.516067504882812,2.17054295539856,25.81544303894043,8.52823257446289,22.198190689086918,18.960376739501957,19.29096794128418,7.056593894958496,4.68122148513794,33.71979904174805,86650.0,39.72999954223633,12.588682174682615,24.050973892211918,73.83665466308594,16.844091415405273,48.39567947387695,67.6097412109375,18.146728515625,8.71500015258789,11.259608268737791,5.841705322265625
2003-11-30,3.9197628498077393,19.20719718933105,13.901738166809082,16.947093963623047,2.405045986175537,27.69738006591797,8.208250045776367,25.62606239318848,20.02793312072754,22.52792358398437,7.843334197998047,5.0703125,36.27888488769531,83700.0,34.810001373291016,13.618678092956545,25.663286209106445,81.88470458984375,17.269569396972656,48.378700256347656,68.57630157470703,21.6312198638916,9.6274995803833,13.088202476501465,6.090127944946289
2003-12-31,5.031857967376709,17.970069885253906,13.053882598876951,17.85589027404785,2.517296075820923,27.34638214111328,7.827393531799316,27.28243064880371,19.982275009155277,22.225475311279297,8.702329635620117,5.161109924316406,38.14336013793945,87900.0,35.54999923706055,14.331939697265623,25.79099464416504,84.92607879638672,18.42992401123047,49.88619613647461,69.64986419677734,22.57147026062012,10.047499656677246,13.717659950256348,6.602031707763672
2004-01-31,5.635282516479492,18.083778381347656,13.197853088378906,17.515380859375,2.147202968597412,26.172948837280277,8.0604829788208,29.91008949279785,20.03706932067871,20.54160499572754,8.646134376525879,5.076140880584717,38.913204193115234,89900.0,33.060001373291016,13.28513526916504,28.64097595214844,82.47721862792969,17.68260383605957,51.278167724609375,75.67847442626953,23.245365142822266,9.5625,12.203557014465332,6.43641471862793
2004-02-29,5.450764179229736,18.95084571838379,13.165863037109377,16.547618865966797,1.943819046020508,29.12112045288086,9.917440414428713,32.4337043762207,19.77829933166504,17.607091903686523,9.039504051208496,5.369347095489502,39.62527847290039,90200.0,32.65999984741211,12.60735034942627,28.824922561645508,84.31387329101562,17.50608253479004,51.27907943725586,81.25325012207031,22.685138702392575,9.484999656677246,12.757097244262695,6.771408081054688
2004-03-31,4.920482635498047,19.2770938873291,13.645781517028809,17.336164474487305,1.6437439918518066,29.52684593200684,9.829453468322754,32.78984832763672,19.51460075378418,18.032146453857425,10.235672950744627,5.647891044616699,40.56758499145508,87000.0,29.290000915527344,12.081827163696287,29.89499282836914,81.0677261352539,17.139558792114258,52.34814453125,71.9291000366211,23.326557159423828,9.949999809265137,12.55677890777588,6.033668518066406
2004-04-30,5.252946853637695,20.55116271972656,10.462298393249512,18.6472110748291,1.6092909574508667,31.56181907653809,10.22148323059082,34.97874069213867,21.322986602783203,20.966665267944336,12.049997329711914,5.7080488204956055,40.730018615722656,84100.0,27.09000015258789,11.72397232055664,30.549734115600582,77.1588363647461,17.442859649658203,47.08238220214844,65.17033386230469,22.279172897338867,10.7475004196167,13.164400100708008,6.312201976776123
2004-05-31,5.492321491241455,22.318660736083984,12.445981979370115,18.4909610748291,1.589285969734192,32.2255744934082,11.250168800354004,38.96204376220703,21.946138381958008,20.58247375488281,10.773550987243652,6.04109525680542,39.45530700683594,83500.0,27.0,12.873085975646973,30.987703323364254,69.96424102783203,17.54518699645996,44.41037368774414,60.07872772216797,20.444231033325195,10.72249984741211,13.770920753479004,7.162866115570068
2004-06-30,7.430593967437744,23.87185287475586,12.917901992797852,17.766376495361328,1.7948930263519287,34.83531951904297,13.627193450927734,40.65103149414063,22.24588966369629,18.58798599243164,11.11875057220459,6.341829776763916,38.67669296264648,83150.0,26.8799991607666,14.971480369567873,31.259662628173828,70.3355941772461,17.557209014892578,43.96165466308594,67.68975067138672,20.45235061645508,11.225000381469728,13.65212345123291,7.430107116699219
2004-07-31,6.798909187316895,24.381750106811523,12.813921928405762,17.977888107299805,2.000499963760376,35.53168869018555,14.606163024902344,41.33042144775391,23.02361297607422,19.454442977905277,10.380176544189451,6.345564365386963,38.60958099365234,82000.0,23.3700008392334,15.234651565551758,29.316482543945312,75.32402038574219,17.049583435058594,45.32715225219727,75.62657165527344,19.591711044311523,11.467499732971191,13.1976318359375,7.750047206878662
2004-08-31,6.990632057189941,22.22051048278809,10.5582857131958,17.692459106445312,2.046066999435425,34.14334487915039,12.747808456420898,39.57093811035156,21.577228546142575,19.070262908935547,9.71385383605957,5.4139018058776855,38.206878662109375,85900.0,25.1200008392334,14.781024932861328,30.65242576599121,79.47361755371094,17.960350036621094,46.94596862792969,67.95626068115234,19.786569595336918,10.920000076293944,13.395743370056152,7.490328311920166
2004-09-30,5.900145530700684,22.172626495361328,10.830241203308104,18.367328643798828,2.2327799797058105,35.682945251464844,12.63630199432373,43.86587905883789,21.86775779724121,18.38363265991211,11.977746963500977,5.167132377624512,37.87338638305664,89390.0,26.479999542236328,15.462796211242676,30.864416122436523,84.39262390136719,18.385374069213867,48.74907684326172,54.09651947021485,20.24124526977539,11.3774995803833,13.56643772125244,7.324715614318848
2004-10-31,6.356730937957764,23.65520477294922,12.365994453430176,18.306055068969727,2.5339670181274414,36.5957145690918,16.38306999206543,46.22052383422852,22.573633193969727,14.819707870483398,17.549161911010742,5.376701354980469,35.29123306274414,89490.0,21.8700008392334,16.904834747314453,29.242820739746094,87.51599884033203,18.356889724731445,45.18978500366211,54.75414657592773,20.768218994140625,10.994999885559082,13.901625633239746,6.925732135772705
2004-11-30,5.541083812713623,24.33978271484375,12.71793270111084,19.04000663757324,2.522852897644043,40.87655258178711,15.120757102966309,47.25887298583984,22.304168701171875,15.032238960266112,17.86225128173828,5.820002555847168,35.558982849121094,86800.0,24.420000076293945,18.86671257019043,30.354387283325195,92.78511810302734,18.97062110900879,46.00064468383789,51.83022689819336,22.96730613708496,10.375,14.75243091583252,7.543029308319092
2004-12-31,6.112923622131348,23.301002502441406,11.47813320159912,19.81677627563477,2.72290301322937,44.10531997680664,16.313705444335938,45.51273727416992,21.15177345275879,15.62895393371582,15.598363876342772,6.135829925537109,36.52737808227539,90350.0,23.049999237060547,18.312618255615234,29.183778762817383,97.7868194580078,18.922260284423828,47.3133659362793,53.3712158203125,22.88525390625,10.637499809265137,14.94224739074707,7.6634697914123535
2005-01-31,5.798189640045166,25.197738647460938,12.445981979370115,21.643695831298828,2.267232894897461,42.534027099609375,16.156301498413086,43.21662521362305,21.72956085205078,13.021398544311523,16.336936950683594,6.449766635894775,37.374732971191406,92290.0,20.68000030517578,19.25426483154297,27.5166072845459,94.60922241210938,19.15180778503418,52.5740852355957,46.77266693115234,25.02689743041992,10.787500381469728,15.82163143157959,7.5937957763671875
2005-02-28,5.044602394104004,26.05817604064941,12.51796531677246,22.8245906829834,2.1249759197235107,42.45230102539063,17.932308197021484,41.32994842529297,21.89707946777344,13.070446014404297,15.903432846069336,6.536172866821289,37.18855285644531,91659.0,16.84000015258789,21.357711791992188,30.3902587890625,101.26543426513672,19.364145278930664,50.7579345703125,43.77790451049805,24.616619110107425,11.34000015258789,15.44492530822754,8.254626274108887
2005-03-31,5.297275543212891,26.91861724853516,12.54996109008789,22.668346405029297,2.1883249282836914,41.09632110595703,19.51242446899414,44.04859161376953,23.094430923461918,10.994214057922363,14.081071853637695,7.205976963043213,38.82081985473633,91600.0,17.010000228881836,20.440507888793945,31.705102920532227,90.73681640625,20.066478729248047,44.24118423461914,43.6889533996582,24.362247467041016,10.914999961853027,15.76183795928955,8.658666610717773
2005-04-30,5.718398094177246,27.64811134338379,12.98988914489746,23.218374252319336,2.109416007995605,42.169189453125,18.05620384216309,44.45893859863281,23.053726196289062,11.983285903930664,14.691198348999023,7.411252975463867,40.36323928833008,96097.0,17.440000534057617,20.120445251464844,33.574161529541016,87.54791259765625,20.110376358032227,45.35075759887695,49.402130126953125,24.329425811767575,11.039999961853027,16.266433715820312,9.016382217407228
2005-05-31,6.835479736328125,28.515439987182617,14.973563194274902,23.23000717163086,2.281682014465332,43.56263732910156,18.683305740356445,43.83758163452149,24.12657356262207,14.0758638381958,14.675145149230955,8.124046325683594,42.07363128662109,105475.0,15.90999984741211,22.251300811767575,29.650598526000977,99.3437728881836,21.432891845703125,49.86685562133789,56.963653564453125,25.81462860107422,12.350000381469728,17.345237731933594,8.516521453857422
2005-06-30,7.5358734130859375,29.218185424804688,17.037229537963867,23.658809661865234,2.2594540119171143,46.71262741088867,20.50074005126953,43.28726196289063,24.35161590576172,17.40273666381836,16.473421096801758,8.438234329223633,41.37593078613281,107100.0,15.850000381469728,21.07775115966797,27.534820556640625,100.11570739746094,21.30622100830078,51.81690216064453,53.34598159790039,27.119304656982425,12.77750015258789,17.297245025634766,8.15046215057373
2005-07-31,7.544739246368408,28.96916961669922,15.933420181274414,24.035615921020508,2.532855033874512,47.33088302612305,19.62319564819336,48.85151290893555,24.38190650939941,14.811535835266112,15.734841346740724,8.440714836120605,41.93461608886719,110050.0,18.450000762939453,23.65094757080078,30.80582046508789,95.82687377929688,22.79613304138184,47.26241302490234,47.17710876464844,29.120241165161133,13.149999618530272,17.93473243713379,9.722826957702637
2005-08-31,7.411752700805664,30.804330825805664,20.348695755004883,25.52223014831543,2.5395240783691406,48.42481231689453,19.79248046875,48.876583099365234,24.82710838317871,15.457298278808594,15.389641761779783,8.194829940795898,39.73520660400391,106190.0,16.309999465942383,23.71955108642578,30.450511932373047,99.15128326416016,22.834548950195312,47.41970443725586,45.40671920776367,28.35849380493164,13.239999771118164,18.708148956298828,9.762520790100098
2005-09-30,8.86573314666748,33.69422149658203,23.59617042541504,24.54952621459961,2.789586067199707,51.16459274291992,22.155271530151367,51.60459899902344,26.196741104125977,18.27737236022949,14.193467140197754,9.591776847839355,40.54972839355469,109200.0,15.4399995803833,32.48133850097656,29.905532836914062,91.59497833251952,22.24565696716309,52.98229217529297,50.53982925415039,28.96292304992676,13.292499542236328,18.744823455810547,11.23603343963623
2005-10-31,8.77264404296875,34.32770919799805,28.099441528320312,24.926252365112305,3.042983055114746,53.26373672485352,27.133041381835938,55.37649154663086,25.2369384765625,19.95307159423828,15.100625991821287,10.71916961669922,40.21139144897461,109490.0,15.670000076293944,33.27865982055664,30.79745483398437,96.96351623535156,22.394609451293945,56.61988830566406,54.53551864624024,29.343793869018555,14.8125,19.54160690307617,11.574535369873049
2005-11-30,7.584636211395264,30.12288475036621,30.043115615844727,23.24518394470215,3.2485899925231934,54.80144882202149,24.19422912597656,50.71491622924805,22.57986640930176,24.489707946777344,17.13973617553711,10.125609397888184,38.45092391967773,110000.0,13.149999618530272,41.92058944702149,30.149152755737305,96.2871322631836,19.630529403686523,57.23782730102539,49.60837173461914,27.69742774963379,12.354999542236328,16.2744197845459,9.91012191772461
2005-12-31,8.639657020568848,30.708044052124023,33.61055374145508,23.825841903686523,3.537550926208496,57.8256950378418,23.725975036621094,50.28369522094727,24.04215431213379,26.909255981445312,18.753360748291016,9.34748649597168,39.534950256347656,118390.0,12.829999923706056,41.91524887084961,30.822141647338867,95.36548614501952,21.20359992980957,58.88985443115234,48.25263977050781,28.20101928710937,11.630000114440918,15.999008178710938,10.17678451538086
2006-01-31,10.483731269836426,34.83643341064453,55.83094024658203,23.481386184692383,4.4377760887146,64.75992584228516,26.03296661376953,58.097434997558594,24.64398956298828,29.426891326904297,20.80852699279785,10.03669261932373,41.69755554199219,132500.0,13.869999885559082,42.4603385925293,27.115550994873047,89.93476104736328,22.002336502075195,55.89326477050781,41.5629768371582,29.06551551818848,13.850000381469728,18.0896110534668,11.252662658691406
2006-02-28,9.81879997253418,34.5162239074707,55.31100463867188,23.316301345825195,4.419437885284424,58.02875518798828,24.714040756225582,58.70366287231445,25.671586990356445,24.293535232543945,22.181304931640625,9.345343589782717,43.61148071289063,140100.0,12.630000114440918,41.46452713012695,25.08467483520508,85.69646453857422,21.955886840820312,54.205352783203125,42.582252502441406,27.82332992553711,12.832500457763672,16.746980667114258,11.038617134094238
2006-03-31,13.165616989135742,36.41926956176758,75.45974731445312,22.826045989990234,4.426106929779053,57.196510314941406,26.906923294067383,57.630409240722656,25.88353157043457,27.138134002685547,24.25252723693848,8.997658729553223,42.94192886352539,141600.0,11.630000114440918,45.17824172973633,26.10615348815918,77.68041229248047,21.338838577270508,54.89545440673828,37.63113784790039,27.38578987121582,13.8725004196167,16.18416404724121,10.255351066589355
2006-04-30,11.46782684326172,35.85540008544922,72.7322006225586,20.162044525146484,4.000999927520752,51.21392822265625,20.81019592285156,55.28156280517578,23.08588218688965,22.192779541015625,21.233999252319336,9.525578498840332,40.64997863769531,136000.0,12.149999618530272,34.299556732177734,24.022056579589844,81.29563903808594,22.58261108398437,51.85512161254883,38.99773406982422,25.31574249267578,12.842499732971191,15.04602336883545,9.771575927734377
2006-05-31,12.066262245178224,34.284481048583984,89.02555084228516,20.62841415405273,4.499457836151123,51.6535530090332,23.614402770996094,51.74342727661133,21.96210289001465,21.92303466796875,24.782371520996094,9.43842887878418,40.15488052368164,140000.0,12.59000015258789,35.82537078857422,25.09567642211914,76.77439880371094,21.52709007263184,51.36294555664063,33.858116149902344,27.496082305908203,13.154999732971191,14.320582389831545,9.33800220489502
2006-06-30,12.106158256530762,34.80694580078125,82.06665802001953,21.688894271850582,4.1843791007995605,54.43770980834961,20.256141662597656,46.116455078125,21.32295227050781,20.43534278869629,21.707653045654297,9.045246124267578,42.040794372558594,133400.0,12.869999885559082,33.29383850097656,26.181716918945312,80.82038116455078,22.031877517700195,51.854305267333984,34.09579086303711,26.62224769592285,12.022500038146973,14.427834510803224,9.78083324432373
2006-07-31,11.990904808044434,38.367774963378906,97.9920883178711,22.3747615814209,4.189381122589111,56.9592399597168,20.24281120300293,45.89631271362305,22.34344291687012,22.57697296142578,23.27311134338379,9.828699111938477,43.47951126098633,133850.0,13.329999923706056,44.55061721801758,23.95465850830078,83.6111831665039,23.07355499267578,50.3802375793457,34.66025161743164,27.513051986694336,12.637499809265137,12.951616287231444,10.49321460723877
2006-08-31,15.102777481079102,42.05392837524414,115.74117279052734,21.513206481933597,3.815953969955444,60.406864166259766,23.142257690429688,49.33665084838867,21.292245864868164,18.130237579345703,27.72061538696289,9.973718643188477,41.99115753173828,120750.0,12.289999961853027,46.67506408691406,22.404754638671875,68.79903411865234,19.261962890625,45.88708114624024,36.81791687011719,26.469541549682617,11.342499732971191,10.705156326293944,11.15396785736084
2006-09-30,15.949455261230469,37.56913757324219,101.75144958496094,23.542701721191406,4.579477787017822,56.16376876831055,22.07147979736328,49.4072494506836,21.624509811401367,21.27727699279785,23.112552642822266,9.372468948364258,44.68659210205078,114450.0,11.890000343322754,47.25921249389648,23.665918350219727,68.84265899658203,21.140504837036133,46.41461563110352,33.39874649047852,25.7484188079834,11.954999923706056,10.53938102722168,10.926020622253418
2006-10-31,13.679828643798828,34.49344253540039,54.43206405639648,24.97933387756348,4.697841167449951,52.28979110717773,17.884052276611328,47.58196640014648,23.734798431396484,17.2229061126709,17.11565399169922,7.089113235473633,45.50893783569336,130600.0,12.270000457763672,31.22723388671875,21.401424407958984,69.1097183227539,25.1799430847168,45.36112594604492,34.449275970458984,26.036865234375,11.829999923706056,11.135093688964844,10.648515701293944
2006-11-30,11.046703338623049,26.857419967651367,31.53732109069824,24.71257209777832,4.912895202636719,41.7020378112793,13.053071022033691,32.531890869140625,23.933698654174805,15.318334579467772,13.222081184387209,6.663722991943359,40.29325866699219,115490.0,9.029999732971191,18.67776870727539,17.599491119384766,57.15717697143555,20.838817596435547,42.69830322265625,16.332685470581055,21.98159408569336,8.34000015258789,8.870657920837402,10.64076328277588
2006-12-31,7.659994125366211,25.2570858001709,27.72533798217773,19.712833404541016,4.164373874664307,39.9181022644043,12.38393783569336,34.37239456176758,21.810420989990234,14.31291389465332,9.192035675048828,6.082997798919678,39.62799072265625,96600.0,7.739999771118164,19.252092361450195,17.137596130371094,56.1875228881836,17.795236587524414,38.51912307739258,16.253393173217773,19.53834342956543,9.092499732971191,6.43259859085083,10.267213821411133
2007-01-31,9.273557662963867,20.284713745117188,33.686378479003906,17.97212028503418,3.639242887496948,39.10630416870117,12.007144927978516,31.183204650878903,22.52201271057129,12.302074432373049,15.52610969543457,4.788908004760742,35.128150939941406,86700.0,7.949999809265137,18.476022720336918,18.10954475402832,39.088035583496094,10.426665306091309,33.64601516723633,26.245065689086918,15.637565612792969,9.114999771118164,4.269567966461182,8.28431510925293
2007-02-28,9.548397064208984,21.493383407592773,32.45866394042969,17.048490524291992,3.779278039932251,42.07622909545898,13.56456184387207,32.92746353149414,21.11189842224121,17.697004318237305,18.881807327270508,5.625005722045898,34.96788787841797,94000.0,8.40999984741211,24.68309211730957,21.92538833618164,49.16533279418945,13.003005027770996,38.97851943969727,28.538028717041016,18.858078002929688,9.329999923706056,6.993256092071533,8.440475463867188
